2025-08-25 18:35:52,745 - snowflake.core._options - INFO - checked whether snowflake-snowpark-python is available: True
2025-08-26 15:43:48,717 - e2e-ml-workflow - INFO - ML Pipeline Orchestrator initialized
2025-08-26 15:43:48,717 - e2e-ml-workflow - INFO - ============================================================
2025-08-26 15:43:48,717 - e2e-ml-workflow - INFO - STARTING COMPLETE PIPELINE INITIALIZATION
2025-08-26 15:43:48,717 - e2e-ml-workflow - INFO - ============================================================
2025-08-26 15:43:48,717 - e2e-ml-workflow - INFO - Initializing Snowflake session...
2025-08-26 15:43:48,725 - snowflake.connector.connection - INFO - Snowflake Connector for Python Version: 3.16.0, Python Version: 3.11.10, Platform: macOS-15.6.1-arm64-arm-64bit
2025-08-26 15:43:48,726 - snowflake.connector.connection - INFO - Connecting to GLOBAL Snowflake domain
2025-08-26 15:43:57,288 - snowflake.snowpark.session - INFO - Snowpark Session information: 
"version" : 1.33.0,
"python.version" : 3.11.10,
"python.connector.version" : 3.16.0,
"python.connector.session.id" : 29911144528583042,
"os.name" : Darwin

2025-08-26 15:43:57,288 - e2e-ml-workflow - INFO - Snowflake session established
2025-08-26 15:43:57,288 - e2e-ml-workflow - INFO - Working in Database: "CC_ML_JOBS", Schema: "PUBLIC"
2025-08-26 15:43:57,289 - e2e-ml-workflow - INFO - Setting up ML infrastructure...
2025-08-26 15:44:03,122 - snowflake.ml.feature_store.feature_store - INFO - Successfully connected to feature store: CC_ML_JOBS.PUBLIC_FEATURE_STORE.
2025-08-26 15:44:03,122 - e2e-ml-workflow - INFO - Model Registry created: PUBLIC_MODEL_REGISTRY
2025-08-26 15:44:03,122 - e2e-ml-workflow - INFO - Feature Store created: PUBLIC_FEATURE_STORE
2025-08-26 15:44:03,122 - e2e-ml-workflow - INFO - Initializing complete data environment...
2025-08-26 15:44:03,987 - e2e-ml-workflow - INFO - Environment configured - Schema: "PUBLIC"
2025-08-26 15:44:03,987 - e2e-ml-workflow - INFO - Creating core data tables...
2025-08-26 15:44:24,150 - e2e-ml-workflow - INFO - Core data tables created successfully
2025-08-26 15:44:24,151 - e2e-ml-workflow - INFO - Staging area and tracking tables created
2025-08-26 15:44:24,151 - e2e-ml-workflow - INFO - Found 8 sales files and 13 feedback files
2025-08-26 15:44:24,151 - e2e-ml-workflow - INFO - Customer data loaded
2025-08-26 15:44:24,151 - e2e-ml-workflow - INFO - ✅ Complete pipeline initialization completed successfully
2025-08-26 15:44:24,151 - e2e-ml-workflow - INFO -    Found 8 sales files and 13 feedback files
2025-08-26 15:44:24,151 - e2e-ml-workflow - INFO - ============================================================
2025-08-26 15:44:24,151 - e2e-ml-workflow - INFO - STARTING COMPLETE INITIAL MODEL TRAINING
2025-08-26 15:44:24,151 - e2e-ml-workflow - INFO - ============================================================
2025-08-26 15:44:24,879 - e2e-ml-workflow - INFO - Loading initial training data (4 months)...
2025-08-26 15:44:24,879 - e2e-ml-workflow - INFO - Loading month 1/4
2025-08-26 15:44:29,147 - e2e-ml-workflow - INFO - Loaded data for 2024-05
2025-08-26 15:44:31,480 - e2e-ml-workflow - INFO - Sentiment processed for new feedback
2025-08-26 15:44:32,003 - e2e-ml-workflow - INFO - Creating features for latest timestamp: 2024-05-31
2025-08-26 15:44:32,004 - e2e-ml-workflow - INFO - Creating customer features for 2024-05-31
2025-08-26 15:44:33,474 - snowflake.snowpark - WARNING - DataFrameAnalyticsFunctions.time_series_agg() is experimental since 1.12.0. Do not use it in production. 
2025-08-26 15:44:33,474 - snowflake.snowpark - WARNING - sliding_interval is deprecated since 1.31.0. Do not use in production.
2025-08-26 15:44:46,397 - e2e-ml-workflow - INFO - Features created for 2024-05-31 - 2539 records
2025-08-26 15:44:46,398 - e2e-ml-workflow - INFO - Creating churn labels with 30 day window
2025-08-26 15:44:50,750 - e2e-ml-workflow - INFO - Label Distribution by Timestamp:
2025-08-26 15:44:50,751 - e2e-ml-workflow - INFO -   2024-05-31: 320 not churned, 2219 churned (87.4% churn rate)
2025-08-26 15:44:50,751 - e2e-ml-workflow - INFO - Labels created for churn window: 30 days
2025-08-26 15:44:50,751 - e2e-ml-workflow - INFO - Month 1 completed in 25.9s
2025-08-26 15:44:50,751 - e2e-ml-workflow - INFO - Loading month 2/4
2025-08-26 15:44:56,103 - e2e-ml-workflow - INFO - Loaded data for 2024-06
2025-08-26 15:44:58,486 - e2e-ml-workflow - INFO - Sentiment processed for new feedback
2025-08-26 15:44:58,971 - e2e-ml-workflow - INFO - Creating features for latest timestamp: 2024-06-30
2025-08-26 15:44:58,971 - e2e-ml-workflow - INFO - Creating customer features for 2024-06-30
2025-08-26 15:45:13,983 - e2e-ml-workflow - INFO - Features created for 2024-06-30 - 4252 records
2025-08-26 15:45:13,984 - e2e-ml-workflow - INFO - Creating churn labels with 30 day window
2025-08-26 15:45:18,724 - e2e-ml-workflow - INFO - Label Distribution by Timestamp:
2025-08-26 15:45:18,724 - e2e-ml-workflow - INFO -   2024-05-31: 1790 not churned, 749 churned (29.5% churn rate)
2025-08-26 15:45:18,724 - e2e-ml-workflow - INFO -   2024-06-30: 302 not churned, 3950 churned (92.9% churn rate)
2025-08-26 15:45:18,724 - e2e-ml-workflow - INFO - Labels created for churn window: 30 days
2025-08-26 15:45:18,724 - e2e-ml-workflow - INFO - Month 2 completed in 28.0s
2025-08-26 15:45:18,724 - e2e-ml-workflow - INFO - Loading month 3/4
2025-08-26 15:45:23,175 - e2e-ml-workflow - INFO - Loaded data for 2024-07
2025-08-26 15:45:25,382 - e2e-ml-workflow - INFO - Sentiment processed for new feedback
2025-08-26 15:45:25,910 - e2e-ml-workflow - INFO - Creating features for latest timestamp: 2024-07-31
2025-08-26 15:45:25,910 - e2e-ml-workflow - INFO - Creating customer features for 2024-07-31
2025-08-26 15:45:41,163 - e2e-ml-workflow - INFO - Features created for 2024-07-31 - 4535 records
2025-08-26 15:45:41,164 - e2e-ml-workflow - INFO - Creating churn labels with 30 day window
2025-08-26 15:45:45,740 - e2e-ml-workflow - INFO - Label Distribution by Timestamp:
2025-08-26 15:45:45,741 - e2e-ml-workflow - INFO -   2024-05-31: 1790 not churned, 749 churned (29.5% churn rate)
2025-08-26 15:45:45,741 - e2e-ml-workflow - INFO -   2024-06-30: 1945 not churned, 2307 churned (54.3% churn rate)
2025-08-26 15:45:45,742 - e2e-ml-workflow - INFO -   2024-07-31: 336 not churned, 4199 churned (92.6% churn rate)
2025-08-26 15:45:45,742 - e2e-ml-workflow - INFO - Labels created for churn window: 30 days
2025-08-26 15:45:45,742 - e2e-ml-workflow - INFO - Month 3 completed in 27.0s
2025-08-26 15:45:45,742 - e2e-ml-workflow - INFO - Loading month 4/4
2025-08-26 15:45:50,389 - e2e-ml-workflow - INFO - Loaded data for 2024-08
2025-08-26 15:45:52,478 - e2e-ml-workflow - INFO - Sentiment processed for new feedback
2025-08-26 15:45:53,012 - e2e-ml-workflow - INFO - Creating features for latest timestamp: 2024-08-31
2025-08-26 15:45:53,012 - e2e-ml-workflow - INFO - Creating customer features for 2024-08-31
2025-08-26 15:46:08,257 - e2e-ml-workflow - INFO - Features created for 2024-08-31 - 4536 records
2025-08-26 15:46:08,257 - e2e-ml-workflow - INFO - Creating churn labels with 30 day window
2025-08-26 15:46:13,149 - e2e-ml-workflow - INFO - Label Distribution by Timestamp:
2025-08-26 15:46:13,150 - e2e-ml-workflow - INFO -   2024-05-31: 1790 not churned, 749 churned (29.5% churn rate)
2025-08-26 15:46:13,150 - e2e-ml-workflow - INFO -   2024-06-30: 1945 not churned, 2307 churned (54.3% churn rate)
2025-08-26 15:46:13,150 - e2e-ml-workflow - INFO -   2024-07-31: 2266 not churned, 2269 churned (50.0% churn rate)
2025-08-26 15:46:13,150 - e2e-ml-workflow - INFO -   2024-08-31: 283 not churned, 4253 churned (93.8% churn rate)
2025-08-26 15:46:13,150 - e2e-ml-workflow - INFO - Labels created for churn window: 30 days
2025-08-26 15:46:13,150 - e2e-ml-workflow - INFO - Month 4 completed in 27.4s
2025-08-26 15:46:13,940 - e2e-ml-workflow - INFO - Initial data loading completed
2025-08-26 15:46:13,942 - e2e-ml-workflow - INFO - Data Summary:
2025-08-26 15:46:13,950 - e2e-ml-workflow - INFO -    Sales records: 29,540
2025-08-26 15:46:13,950 - e2e-ml-workflow - INFO -    Customers: 5,000
2025-08-26 15:46:13,950 - e2e-ml-workflow - INFO -    Feedback records: 3,318
2025-08-26 15:46:13,951 - e2e-ml-workflow - INFO - Setting up Feature Store...
2025-08-26 15:46:15,789 - snowflake.ml.feature_store.feature_store - INFO - Registered Entity Entity(name=CUSTOMER_ENT, join_keys=['CUSTOMER_ID'], owner=None, desc=Primary Key for CUSTOMER).
2025-08-26 15:46:17,106 - e2e-ml-workflow - INFO - Entity CUSTOMER_ENT created
2025-08-26 15:46:20,182 - snowflake.ml.feature_store.feature_store - INFO - Registered FeatureView FV_CUSTOMER_CHURN/V_1 successfully.
2025-08-26 15:46:22,632 - e2e-ml-workflow - INFO - Feature View FV_CUSTOMER_CHURN_V_1 created
2025-08-26 15:46:22,902 - e2e-ml-workflow - INFO - Feature Store setup completed
2025-08-26 15:46:24,077 - e2e-ml-workflow - INFO - Training timestamp: 2024-06-30
2025-08-26 15:46:24,077 - e2e-ml-workflow - INFO - Validation timestamp: 2024-07-31
2025-08-26 15:46:25,676 - root - WARNING - A Column with DATE or TIMESTAMP data type detected. It might not be able to get converted to tensors. Please consider handle it in feature engineering.
2025-08-26 15:46:25,677 - root - WARNING - A Column with DATE or TIMESTAMP data type detected. It might not be able to get converted to tensors. Please consider handle it in feature engineering.
2025-08-26 15:46:34,029 - e2e-ml-workflow - INFO - Dataset CHURN_TRAINING created with 4252 records
2025-08-26 15:46:35,271 - root - WARNING - A Column with DATE or TIMESTAMP data type detected. It might not be able to get converted to tensors. Please consider handle it in feature engineering.
2025-08-26 15:46:35,271 - root - WARNING - A Column with DATE or TIMESTAMP data type detected. It might not be able to get converted to tensors. Please consider handle it in feature engineering.
2025-08-26 15:46:43,731 - e2e-ml-workflow - INFO - Dataset CHURN_VALIDATION created with 4535 records
2025-08-26 15:46:44,875 - e2e-ml-workflow - INFO - Training dataset: 4,252 records
2025-08-26 15:46:46,097 - e2e-ml-workflow - INFO - Validation dataset: 4,535 records
2025-08-26 15:46:46,505 - e2e-ml-workflow - INFO - Training churn prediction model...
2025-08-26 15:46:49,004 - e2e-ml-workflow - INFO - Training data validation passed: 4252 samples, 54.26% positive
2025-08-26 15:46:49,010 - e2e-ml-workflow - INFO - Training set: 3401 samples
2025-08-26 15:46:49,011 - e2e-ml-workflow - INFO - Test set: 851 samples
2025-08-26 15:46:49,206 - e2e-ml-workflow - INFO - Model training completed:
2025-08-26 15:46:49,206 - e2e-ml-workflow - INFO -   Training F1 Score: 0.9552
2025-08-26 15:46:49,206 - e2e-ml-workflow - INFO -   Test F1 Score: 0.6909
2025-08-26 15:46:49,206 - e2e-ml-workflow - INFO - Registering model version: baseline
2025-08-26 15:46:49,566 - root - INFO - Starting: Logging model to registry...
2025-08-26 15:46:49,798 - snowflake.ml.registry._manager.model_manager - INFO - Using non-live commit model version
2025-08-26 15:46:50,107 - snowflake.ml.registry._manager.model_manager - INFO - Start packaging and uploading your model. It might take some time based on the size of the model.
2025-08-26 15:47:00,512 - absl - INFO - Model signatures are auto inferred as:

{'predict': ModelSignature(
                    inputs=[
                        FeatureSpec(dtype=DataType.STRING, name='GENDER', nullable=True),
		FeatureSpec(dtype=DataType.STRING, name='LOCATION', nullable=True),
		FeatureSpec(dtype=DataType.STRING, name='CUSTOMER_SEGMENT', nullable=True),
		FeatureSpec(dtype=DataType.DOUBLE, name='AGE', nullable=True),
		FeatureSpec(dtype=DataType.DOUBLE, name='SENTIMENT_MIN_2', nullable=True),
		FeatureSpec(dtype=DataType.DOUBLE, name='SENTIMENT_MIN_3', nullable=True),
		FeatureSpec(dtype=DataType.DOUBLE, name='SENTIMENT_MIN_4', nullable=True),
		FeatureSpec(dtype=DataType.DOUBLE, name='SENTIMENT_AVG_2', nullable=True),
		FeatureSpec(dtype=DataType.DOUBLE, name='SENTIMENT_AVG_3', nullable=True),
		FeatureSpec(dtype=DataType.DOUBLE, name='SENTIMENT_AVG_4', nullable=True),
		FeatureSpec(dtype=DataType.DOUBLE, name='SUM_TOTAL_AMOUNT_PAST_7D', nullable=True),
		FeatureSpec(dtype=DataType.DOUBLE, name='SUM_TOTAL_AMOUNT_PAST_1MM', nullable=True),
		FeatureSpec(dtype=DataType.DOUBLE, name='SUM_TOTAL_AMOUNT_PAST_2MM', nullable=True),
		FeatureSpec(dtype=DataType.DOUBLE, name='SUM_TOTAL_AMOUNT_PAST_3MM', nullable=True),
		FeatureSpec(dtype=DataType.DOUBLE, name='COUNT_ORDERS_PAST_7D', nullable=True),
		FeatureSpec(dtype=DataType.DOUBLE, name='COUNT_ORDERS_PAST_1MM', nullable=True),
		FeatureSpec(dtype=DataType.DOUBLE, name='COUNT_ORDERS_PAST_2MM', nullable=True),
		FeatureSpec(dtype=DataType.DOUBLE, name='COUNT_ORDERS_PAST_3MM', nullable=True)
                    ],
                    outputs=[
                        FeatureSpec(dtype=DataType.INT64, name='output_feature_0', nullable=False)
                    ]
                ), 'predict_proba': ModelSignature(
                    inputs=[
                        FeatureSpec(dtype=DataType.STRING, name='GENDER', nullable=True),
		FeatureSpec(dtype=DataType.STRING, name='LOCATION', nullable=True),
		FeatureSpec(dtype=DataType.STRING, name='CUSTOMER_SEGMENT', nullable=True),
		FeatureSpec(dtype=DataType.DOUBLE, name='AGE', nullable=True),
		FeatureSpec(dtype=DataType.DOUBLE, name='SENTIMENT_MIN_2', nullable=True),
		FeatureSpec(dtype=DataType.DOUBLE, name='SENTIMENT_MIN_3', nullable=True),
		FeatureSpec(dtype=DataType.DOUBLE, name='SENTIMENT_MIN_4', nullable=True),
		FeatureSpec(dtype=DataType.DOUBLE, name='SENTIMENT_AVG_2', nullable=True),
		FeatureSpec(dtype=DataType.DOUBLE, name='SENTIMENT_AVG_3', nullable=True),
		FeatureSpec(dtype=DataType.DOUBLE, name='SENTIMENT_AVG_4', nullable=True),
		FeatureSpec(dtype=DataType.DOUBLE, name='SUM_TOTAL_AMOUNT_PAST_7D', nullable=True),
		FeatureSpec(dtype=DataType.DOUBLE, name='SUM_TOTAL_AMOUNT_PAST_1MM', nullable=True),
		FeatureSpec(dtype=DataType.DOUBLE, name='SUM_TOTAL_AMOUNT_PAST_2MM', nullable=True),
		FeatureSpec(dtype=DataType.DOUBLE, name='SUM_TOTAL_AMOUNT_PAST_3MM', nullable=True),
		FeatureSpec(dtype=DataType.DOUBLE, name='COUNT_ORDERS_PAST_7D', nullable=True),
		FeatureSpec(dtype=DataType.DOUBLE, name='COUNT_ORDERS_PAST_1MM', nullable=True),
		FeatureSpec(dtype=DataType.DOUBLE, name='COUNT_ORDERS_PAST_2MM', nullable=True),
		FeatureSpec(dtype=DataType.DOUBLE, name='COUNT_ORDERS_PAST_3MM', nullable=True)
                    ],
                    outputs=[
                        FeatureSpec(dtype=DataType.FLOAT, name='output_feature_0', nullable=False),
		FeatureSpec(dtype=DataType.FLOAT, name='output_feature_1', nullable=False)
                    ]
                ), 'explain': ModelSignature(
                    inputs=[
                        FeatureSpec(dtype=DataType.STRING, name='GENDER', nullable=True),
		FeatureSpec(dtype=DataType.STRING, name='LOCATION', nullable=True),
		FeatureSpec(dtype=DataType.STRING, name='CUSTOMER_SEGMENT', nullable=True),
		FeatureSpec(dtype=DataType.DOUBLE, name='AGE', nullable=True),
		FeatureSpec(dtype=DataType.DOUBLE, name='SENTIMENT_MIN_2', nullable=True),
		FeatureSpec(dtype=DataType.DOUBLE, name='SENTIMENT_MIN_3', nullable=True),
		FeatureSpec(dtype=DataType.DOUBLE, name='SENTIMENT_MIN_4', nullable=True),
		FeatureSpec(dtype=DataType.DOUBLE, name='SENTIMENT_AVG_2', nullable=True),
		FeatureSpec(dtype=DataType.DOUBLE, name='SENTIMENT_AVG_3', nullable=True),
		FeatureSpec(dtype=DataType.DOUBLE, name='SENTIMENT_AVG_4', nullable=True),
		FeatureSpec(dtype=DataType.DOUBLE, name='SUM_TOTAL_AMOUNT_PAST_7D', nullable=True),
		FeatureSpec(dtype=DataType.DOUBLE, name='SUM_TOTAL_AMOUNT_PAST_1MM', nullable=True),
		FeatureSpec(dtype=DataType.DOUBLE, name='SUM_TOTAL_AMOUNT_PAST_2MM', nullable=True),
		FeatureSpec(dtype=DataType.DOUBLE, name='SUM_TOTAL_AMOUNT_PAST_3MM', nullable=True),
		FeatureSpec(dtype=DataType.DOUBLE, name='COUNT_ORDERS_PAST_7D', nullable=True),
		FeatureSpec(dtype=DataType.DOUBLE, name='COUNT_ORDERS_PAST_1MM', nullable=True),
		FeatureSpec(dtype=DataType.DOUBLE, name='COUNT_ORDERS_PAST_2MM', nullable=True),
		FeatureSpec(dtype=DataType.DOUBLE, name='COUNT_ORDERS_PAST_3MM', nullable=True)
                    ],
                    outputs=[
                        FeatureSpec(dtype=DataType.DOUBLE, name='ordinal__GENDER_explanation', nullable=True),
		FeatureSpec(dtype=DataType.DOUBLE, name='ordinal__LOCATION_explanation', nullable=True),
		FeatureSpec(dtype=DataType.DOUBLE, name='ordinal__CUSTOMER_SEGMENT_explanation', nullable=True),
		FeatureSpec(dtype=DataType.DOUBLE, name='scaler__AGE_explanation', nullable=True),
		FeatureSpec(dtype=DataType.DOUBLE, name='scaler__SENTIMENT_MIN_2_explanation', nullable=True),
		FeatureSpec(dtype=DataType.DOUBLE, name='scaler__SENTIMENT_MIN_3_explanation', nullable=True),
		FeatureSpec(dtype=DataType.DOUBLE, name='scaler__SENTIMENT_MIN_4_explanation', nullable=True),
		FeatureSpec(dtype=DataType.DOUBLE, name='scaler__SENTIMENT_AVG_2_explanation', nullable=True),
		FeatureSpec(dtype=DataType.DOUBLE, name='scaler__SENTIMENT_AVG_3_explanation', nullable=True),
		FeatureSpec(dtype=DataType.DOUBLE, name='scaler__SENTIMENT_AVG_4_explanation', nullable=True),
		FeatureSpec(dtype=DataType.DOUBLE, name='scaler__SUM_TOTAL_AMOUNT_PAST_7D_explanation', nullable=True),
		FeatureSpec(dtype=DataType.DOUBLE, name='scaler__SUM_TOTAL_AMOUNT_PAST_1MM_explanation', nullable=True),
		FeatureSpec(dtype=DataType.DOUBLE, name='scaler__SUM_TOTAL_AMOUNT_PAST_2MM_explanation', nullable=True),
		FeatureSpec(dtype=DataType.DOUBLE, name='scaler__SUM_TOTAL_AMOUNT_PAST_3MM_explanation', nullable=True),
		FeatureSpec(dtype=DataType.DOUBLE, name='scaler__COUNT_ORDERS_PAST_7D_explanation', nullable=True),
		FeatureSpec(dtype=DataType.DOUBLE, name='scaler__COUNT_ORDERS_PAST_1MM_explanation', nullable=True),
		FeatureSpec(dtype=DataType.DOUBLE, name='scaler__COUNT_ORDERS_PAST_2MM_explanation', nullable=True),
		FeatureSpec(dtype=DataType.DOUBLE, name='scaler__COUNT_ORDERS_PAST_3MM_explanation', nullable=True)
                    ]
                )}
2025-08-26 15:47:00,521 - snowflake.ml.model._model_composer.model_manifest.model_manifest - INFO - Relaxing version constraints for dependencies in the model.
2025-08-26 15:47:00,521 - snowflake.ml.model._model_composer.model_manifest.model_manifest - INFO - Conda dependencies: ['cloudpickle==3.0.0', 'scikit-learn<1.6,>=1.5', 'shap>=0.46.0', 'snowflake-ml-python<2,>=1.9', 'xgboost<3,>=2.1']
2025-08-26 15:47:00,521 - snowflake.ml.model._model_composer.model_manifest.model_manifest - INFO - Pip requirements: []
2025-08-26 15:47:00,521 - snowflake.ml.model._model_composer.model_manifest.model_manifest - INFO - artifact_repository_map: None
2025-08-26 15:47:00,521 - snowflake.ml.model._model_composer.model_manifest.model_manifest - INFO - resource_constraint: None
2025-08-26 15:47:14,957 - snowflake.ml.registry._manager.model_manager - INFO - Start creating MODEL object for you in the Snowflake.
2025-08-26 15:47:30,487 - root - INFO - Status update: Model logged successfully! (state: complete)
2025-08-26 15:47:38,690 - e2e-ml-workflow - INFO - Default model set to: baseline
2025-08-26 15:47:38,690 - e2e-ml-workflow - INFO - Model baseline registered successfully
2025-08-26 15:47:38,690 - e2e-ml-workflow - INFO - Evaluating model on validation dataset...
2025-08-26 15:47:56,188 - e2e-ml-workflow - INFO - Validation F1 Score: 0.5116
2025-08-26 15:47:56,188 - e2e-ml-workflow - INFO - Setting up complete model monitoring infrastructure...
2025-08-26 15:47:58,851 - root - INFO - Starting: Logging model to registry...
2025-08-26 15:48:03,191 - root - INFO - Status update: Model logged successfully! (state: complete)
2025-08-26 15:48:03,191 - root - INFO - Starting: Logging model to registry...
2025-08-26 15:48:07,156 - root - INFO - Status update: Model logged successfully! (state: complete)
2025-08-26 15:48:20,542 - e2e-ml-workflow - INFO - Model Monitors created successfully:
2025-08-26 15:48:20,542 - e2e-ml-workflow - INFO -   - Monitor_ChurnDetector_Base
2025-08-26 15:48:20,543 - e2e-ml-workflow - INFO -   - Monitor_ChurnDetector_Prod
2025-08-26 15:48:20,543 - e2e-ml-workflow - INFO -   - Monitor_ChurnDetector_Retrain
2025-08-26 15:48:20,780 - e2e-ml-workflow - INFO - Monitoring infrastructure setup completed
2025-08-26 15:48:20,782 - e2e-ml-workflow - INFO - Running inference for CHURNED_PRED_BASE
2025-08-26 15:48:36,794 - e2e-ml-workflow - INFO - Predictions stored in customer_churn_baseline_predicted
2025-08-26 15:48:36,794 - e2e-ml-workflow - INFO - Running inference for CHURNED_PRED_PROD
2025-08-26 15:48:52,730 - e2e-ml-workflow - INFO - Predictions stored in CUSTOMER_CHURN_PREDICTED_PROD2
2025-08-26 15:48:52,731 - e2e-ml-workflow - INFO - Running inference for CHURNED_PRED_BASE
2025-08-26 15:49:08,498 - e2e-ml-workflow - INFO - Predictions stored in CUSTOMER_CHURN_PREDICTED_PROD2
2025-08-26 15:49:08,499 - e2e-ml-workflow - INFO - Running inference for CHURNED_PRED_RETRAIN
2025-08-26 15:49:24,275 - e2e-ml-workflow - INFO - Predictions stored in CUSTOMER_CHURN_PREDICTED_PROD2
2025-08-26 15:49:24,276 - e2e-ml-workflow - INFO - ✅ Complete initial training completed successfully
2025-08-26 15:49:24,276 - e2e-ml-workflow - INFO -    Baseline model F1 Score: 0.5116
2025-08-26 15:49:24,278 - e2e-ml-workflow - INFO - ============================================================
2025-08-26 15:49:24,279 - e2e-ml-workflow - INFO - STARTING CONTINUOUS LEARNING PIPELINE
2025-08-26 15:49:24,279 - e2e-ml-workflow - INFO - ============================================================
2025-08-26 15:49:24,279 - e2e-ml-workflow - INFO - 
🔄 Processing Iteration 1
2025-08-26 15:49:24,279 - e2e-ml-workflow - INFO - 🔄 Processing new monthly data...
2025-08-26 15:49:28,428 - e2e-ml-workflow - INFO - Loaded data for 2024-09
2025-08-26 15:49:30,781 - e2e-ml-workflow - INFO - Sentiment processed for new feedback
2025-08-26 15:49:31,286 - e2e-ml-workflow - INFO - 📊 Creating features for timestamp: 2024-09-30
2025-08-26 15:49:31,287 - e2e-ml-workflow - INFO - Creating customer features for 2024-09-30
2025-08-26 15:49:46,553 - e2e-ml-workflow - INFO - Features created for 2024-09-30 - 4536 records
2025-08-26 15:49:46,554 - e2e-ml-workflow - INFO - Creating churn labels with 30 day window
2025-08-26 15:49:51,110 - e2e-ml-workflow - INFO - Label Distribution by Timestamp:
2025-08-26 15:49:51,111 - e2e-ml-workflow - INFO -   2024-05-31: 1790 not churned, 749 churned (29.5% churn rate)
2025-08-26 15:49:51,111 - e2e-ml-workflow - INFO -   2024-06-30: 1945 not churned, 2307 churned (54.3% churn rate)
2025-08-26 15:49:51,111 - e2e-ml-workflow - INFO -   2024-07-31: 2266 not churned, 2269 churned (50.0% churn rate)
2025-08-26 15:49:51,111 - e2e-ml-workflow - INFO -   2024-08-31: 2162 not churned, 2374 churned (52.3% churn rate)
2025-08-26 15:49:51,111 - e2e-ml-workflow - INFO -   2024-09-30: 301 not churned, 4235 churned (93.4% churn rate)
2025-08-26 15:49:51,111 - e2e-ml-workflow - INFO - Labels created for churn window: 30 days
2025-08-26 15:49:56,140 - root - WARNING - A Column with DATE or TIMESTAMP data type detected. It might not be able to get converted to tensors. Please consider handle it in feature engineering.
2025-08-26 15:49:56,141 - root - WARNING - A Column with DATE or TIMESTAMP data type detected. It might not be able to get converted to tensors. Please consider handle it in feature engineering.
2025-08-26 15:50:04,872 - e2e-ml-workflow - INFO - Dataset CHURN_v_2024_09_30 created with 4536 records
2025-08-26 15:50:06,797 - e2e-ml-workflow - INFO - Running inference for CHURNED_PRED_BASE
2025-08-26 15:50:23,430 - e2e-ml-workflow - INFO - Predictions stored in CUSTOMER_CHURN_PREDICTED_PROD2
2025-08-26 15:50:23,431 - e2e-ml-workflow - INFO - Updating labels with new transaction data...
2025-08-26 15:50:27,450 - e2e-ml-workflow - INFO - Labels updated with new transaction data
2025-08-26 15:50:28,869 - e2e-ml-workflow - WARNING - No data available for CHURNED_PRED_BASE
2025-08-26 15:50:30,293 - e2e-ml-workflow - WARNING - No data available for CHURNED_PRED_PROD
2025-08-26 15:50:30,294 - e2e-ml-workflow - INFO - 📈 Model Performance Metrics:
2025-08-26 15:50:30,294 - e2e-ml-workflow - INFO -    Baseline F1:   1.0000
2025-08-26 15:50:30,294 - e2e-ml-workflow - INFO -    Production F1: 1.0000
2025-08-26 15:50:32,272 - e2e-ml-workflow - INFO - Running inference for CHURNED_PRED_PROD
2025-08-26 15:50:48,370 - e2e-ml-workflow - INFO - Predictions stored in CUSTOMER_CHURN_PREDICTED_PROD2
2025-08-26 15:50:48,370 - e2e-ml-workflow - INFO - ✅ Monthly processing completed in 84.1s
2025-08-26 15:50:48,370 - e2e-ml-workflow - INFO -    Best model: baseline
2025-08-26 15:50:48,372 - e2e-ml-workflow - INFO - 
🔄 Processing Iteration 2
2025-08-26 15:50:48,372 - e2e-ml-workflow - INFO - 🔄 Processing new monthly data...
2025-08-26 15:50:53,003 - e2e-ml-workflow - INFO - Loaded data for 2024-10
2025-08-26 15:50:55,168 - e2e-ml-workflow - INFO - Sentiment processed for new feedback
2025-08-26 15:50:55,680 - e2e-ml-workflow - INFO - 📊 Creating features for timestamp: 2024-10-31
2025-08-26 15:50:55,680 - e2e-ml-workflow - INFO - Creating customer features for 2024-10-31
2025-08-26 15:51:11,341 - e2e-ml-workflow - INFO - Features created for 2024-10-31 - 4541 records
2025-08-26 15:51:11,341 - e2e-ml-workflow - INFO - Creating churn labels with 30 day window
2025-08-26 15:51:16,051 - e2e-ml-workflow - INFO - Label Distribution by Timestamp:
2025-08-26 15:51:16,051 - e2e-ml-workflow - INFO -   2024-05-31: 1790 not churned, 749 churned (29.5% churn rate)
2025-08-26 15:51:16,051 - e2e-ml-workflow - INFO -   2024-06-30: 1945 not churned, 2307 churned (54.3% churn rate)
2025-08-26 15:51:16,051 - e2e-ml-workflow - INFO -   2024-07-31: 2266 not churned, 2269 churned (50.0% churn rate)
2025-08-26 15:51:16,051 - e2e-ml-workflow - INFO -   2024-08-31: 2162 not churned, 2374 churned (52.3% churn rate)
2025-08-26 15:51:16,051 - e2e-ml-workflow - INFO -   2024-09-30: 2063 not churned, 2473 churned (54.5% churn rate)
2025-08-26 15:51:16,051 - e2e-ml-workflow - INFO -   2024-10-31: 276 not churned, 4265 churned (93.9% churn rate)
2025-08-26 15:51:16,051 - e2e-ml-workflow - INFO - Labels created for churn window: 30 days
2025-08-26 15:51:20,754 - root - WARNING - A Column with DATE or TIMESTAMP data type detected. It might not be able to get converted to tensors. Please consider handle it in feature engineering.
2025-08-26 15:51:20,755 - root - WARNING - A Column with DATE or TIMESTAMP data type detected. It might not be able to get converted to tensors. Please consider handle it in feature engineering.
